season,average_day_temp,average_night_temp,total_sunshine_hours,total_rainfall,suitability
kharif,31.5,22.2,1255.8604778941174,1367.7193318826103,suitable
rabi,27.3,16.4,1112.839697271269,779.9310585177105,not suitable
rabi,25.4,20.6,1124.1126863024208,804.6742282015307,not suitable
kharif,27.5,22.1,926.2502140341827,1186.6741243787458,not suitable
rabi,25.4,19.8,1037.7089556026174,1134.6967539662433,not suitable
rabi,29.6,15.3,960.7987541796841,806.7391005570154,not suitable
kharif,27.2,21.6,1018.4715972947376,1256.5415042689688,suitable
pre-kharif,27.8,21.7,841.8042989890661,1468.5088282981305,not suitable
pre-kharif,32.9,23.3,1112.2701339051564,1031.2491617054097,not suitable
kharif,29.2,23.0,1043.2721535712622,1187.420593887103,suitable
pre-kharif,34.6,19.9,1257.751393579655,870.887486759391,not suitable
pre-kharif,32.0,21.0,1168.6642086585914,963.0178135483376,not suitable
pre-kharif,29.2,21.8,944.3663803034826,1086.6859745111685,not suitable
kharif,26.7,19.2,1033.2605622760752,1179.0097016994484,not suitable
rabi,23.2,18.9,852.8165873845045,1028.1993937544823,not suitable
pre-kharif,29.8,21.6,1000.7213977598396,1225.2823457907614,suitable
rabi,30.7,15.3,1023.9925761498097,1042.896834447546,not suitable
kharif,26.1,21.7,1035.8171360977046,1506.0049920615415,not suitable
pre-kharif,25.4,20.9,736.2863153155574,745.718727852827,not suitable
rabi,21.5,20.8,857.7456556307828,624.7209639226998,not suitable
kharif,26.0,19.6,945.8149591120913,1197.0369727153704,not suitable
kharif,28.1,19.4,987.8773505543993,1248.8910784980003,not suitable
rabi,27.7,18.0,1135.7981317903093,757.4925879361124,not suitable
pre-kharif,29.3,21.2,920.0404068555185,1001.7089816833992,not suitable
kharif,25.4,21.3,889.3930394292357,1466.5248410668244,not suitable
pre-kharif,28.4,20.2,839.1944556847629,1379.7582896597603,not suitable
rabi,21.7,20.3,892.0905578016012,1043.300185486081,not suitable
kharif,26.1,21.5,960.6100634184513,1417.5115250227145,not suitable
kharif,28.7,21.2,968.9233548962437,1571.0345131360334,not suitable
pre-kharif,31.7,19.9,1023.4924562266601,953.0939715072135,not suitable
kharif,28.0,22.6,959.7311815769956,1374.4754561672803,not suitable
rabi,25.4,19.1,1074.5370587501666,1241.449183462018,not suitable
kharif,30.5,22.2,1129.2188236585039,1212.9888184349732,suitable
kharif,26.6,21.0,1022.2254216519854,1648.2714101920633,not suitable
kharif,26.6,21.2,972.322800116127,1390.3109501952836,not suitable
rabi,26.3,22.3,1087.425751845935,782.7315201613198,not suitable
kharif,28.7,21.1,1012.0205938426817,1277.001564642228,suitable
rabi,28.2,20.8,1194.5141525896076,920.7995270512453,not suitable
rabi,21.4,17.0,820.9566936745,977.2795129279052,not suitable
kharif,26.7,20.3,945.6242776109368,1308.6484732267477,not suitable
pre-kharif,37.4,25.2,1420.0659874620842,1204.666025147979,not suitable
kharif,26.5,20.3,954.9018657811605,1327.1723157778138,not suitable
rabi,24.8,20.8,1026.9224326440435,795.6064384835748,not suitable
pre-kharif,31.6,23.0,1094.6994256541652,1103.6507028466117,not suitable
kharif,26.7,22.6,955.6956493132044,1264.9591350841881,not suitable
rabi,26.6,18.7,1007.9785284071936,759.3319755002466,not suitable
kharif,26.9,19.8,974.1761055223276,1109.169675170521,not suitable
kharif,31.4,21.4,1179.8933697388716,1568.4107529605676,not suitable
pre-kharif,24.0,21.0,729.3554419003258,1210.667815873246,not suitable
pre-kharif,28.9,23.6,898.0952685340869,850.4819345735783,not suitable
rabi,24.2,18.8,1331.3610724427783,513.5988337715222,not suitable
pre-kharif,30.2,22.1,958.6201106304154,851.223686145601,not suitable
pre-kharif,30.2,24.0,1015.7793275047177,1004.0626085355648,not suitable
rabi,25.6,20.1,1048.1644923823344,807.089251253869,not suitable
kharif,24.1,22.3,816.9461244773464,1296.7290106325652,not suitable
rabi,23.9,22.5,917.6913690382926,744.8218225310877,not suitable
rabi,30.0,21.2,1308.8593314881007,500.0,not suitable
pre-kharif,27.8,21.6,893.5831594061984,736.059473267397,not suitable
pre-kharif,30.5,23.8,1029.430270019893,947.4812593016438,not suitable
rabi,27.3,21.5,1082.9477637692019,769.7850967069726,not suitable
kharif,31.1,22.1,1253.5609694616205,1327.8179276878232,suitable
pre-kharif,25.3,18.1,799.1507110026995,1051.8760997781728,not suitable
rabi,29.5,20.1,1195.44543536175,739.7756761455674,not suitable
pre-kharif,27.2,20.7,943.8024804819593,1428.931727500898,not suitable
rabi,22.0,19.3,878.4061526307672,825.7814583443983,not suitable
pre-kharif,31.2,21.8,1118.1708968302055,1083.8761436391444,not suitable
pre-kharif,26.7,22.4,946.1844349413507,1133.2002325331118,not suitable
pre-kharif,32.3,21.1,1144.1799920954204,1262.2491500681774,suitable
rabi,26.3,21.5,1108.2487199243508,759.2253805737498,not suitable
kharif,29.7,20.8,1081.6286476628513,1652.270028871235,not suitable
rabi,22.1,18.4,841.6006102102637,869.939557850216,not suitable
kharif,32.1,22.5,1184.12349878954,1201.4433878297546,suitable
kharif,34.2,21.0,1302.77304401081,1402.1365585585133,suitable
pre-kharif,26.5,22.4,879.7439801024585,824.53843842924,not suitable
kharif,30.8,21.5,1185.410818547758,1186.4257140185605,suitable
kharif,30.0,21.1,1027.6450477126793,2000.0,not suitable
kharif,25.6,20.5,781.47008806179,1330.579986823233,not suitable
pre-kharif,35.8,21.2,1211.0007442509605,967.5225639149851,not suitable
rabi,22.1,20.9,881.0386713025906,826.5158035884879,not suitable
pre-kharif,27.4,21.6,913.5180611892933,1624.3090386334595,not suitable
rabi,27.0,19.3,1050.639915717571,1015.7700058919172,not suitable
pre-kharif,28.8,24.8,944.8617397798147,984.3001042079148,not suitable
kharif,25.0,20.8,879.8541984776878,1424.1675505676965,not suitable
kharif,28.6,20.5,1138.7217821924087,1494.465095666745,suitable
kharif,24.8,22.3,890.6084269350332,1215.914472861043,not suitable
kharif,28.7,22.2,1021.1216036425998,1530.8555254499151,not suitable
kharif,23.7,22.8,812.3121814225534,1543.4137446771213,not suitable
kharif,29.6,21.2,1083.4238646649337,1263.0378320069758,suitable
rabi,26.5,20.5,1118.0296152774704,723.7390300479034,not suitable
kharif,27.8,22.5,989.1508031788552,1299.0129876690385,not suitable
rabi,23.4,18.8,938.8545656187151,1116.92362482848,not suitable
pre-kharif,30.4,23.0,966.4226535955842,1250.178260762341,not suitable
kharif,28.4,22.6,1037.8793883593207,1227.9226829943427,suitable
kharif,26.1,21.0,971.4867264028585,1254.9817711341295,not suitable
kharif,25.4,21.4,731.8641741198622,1131.4519154062864,not suitable
kharif,30.6,19.5,1060.1901284766836,1422.0221821279438,not suitable
kharif,31.2,20.5,1129.7916116002236,1026.1273811943715,not suitable
pre-kharif,27.6,19.9,989.9976656026122,1818.8650061177846,not suitable
pre-kharif,30.7,20.5,1006.8262678754143,744.0680800606598,not suitable
pre-kharif,31.2,20.7,1033.5484271646844,1064.064336153571,not suitable
kharif,27.2,21.4,913.2300566964026,1199.5305155818278,not suitable
kharif,28.9,20.2,1010.7068529741546,1293.094100425477,suitable
rabi,29.1,19.7,1087.8066643217328,977.227469178124,not suitable
rabi,24.2,19.2,917.0345578687436,1057.1969075031727,not suitable
pre-kharif,32.9,22.5,1123.3637917130882,1029.7844355259356,not suitable
rabi,25.0,22.4,1008.6585032025839,838.8280489951568,not suitable
rabi,24.9,19.3,980.3126312825789,758.8961091271268,not suitable
kharif,27.7,22.9,974.5037269401064,1510.3491956924288,not suitable
kharif,29.5,21.1,983.0472062043062,1220.7329164415862,not suitable
rabi,24.5,20.1,1030.3095452088385,723.2439397837147,not suitable
kharif,29.6,23.5,1188.796764411434,1365.7882916401913,not suitable
rabi,28.7,18.4,1098.9931320193843,1111.1877907354024,not suitable
pre-kharif,33.1,20.4,1078.9134092572526,1068.2179124162953,not suitable
pre-kharif,29.5,23.0,939.5435320487655,860.000338647746,not suitable
kharif,28.8,22.1,1028.8501930926923,1287.9089620802522,suitable
kharif,31.1,20.6,1120.58535713055,1449.7867045346263,suitable
rabi,22.7,18.3,904.5939669850336,982.6330487564537,not suitable
rabi,23.5,21.6,903.3304864026053,662.2147623206147,not suitable
kharif,29.4,21.5,1066.7650945963903,1357.5764413874101,suitable
pre-kharif,29.7,22.8,966.9250643843272,799.8077422510253,not suitable
rabi,22.2,19.8,838.7347954715651,960.9425242493211,not suitable
kharif,28.4,22.4,927.4106926465722,1430.6911588807511,not suitable
pre-kharif,36.3,23.1,1438.9070433559918,909.1892596834543,not suitable
kharif,27.1,20.8,949.2833288205251,1219.9739018193952,not suitable
rabi,29.9,20.6,1176.524350604698,685.3000104555139,not suitable
rabi,23.8,22.6,969.9361021615114,1275.2293867351555,not suitable
kharif,27.1,22.3,969.2228444593023,1156.4574292960074,not suitable
kharif,30.3,21.6,1063.5398639036166,1356.2522867094524,suitable
rabi,23.2,17.5,853.4905866179893,933.9978059689543,not suitable
kharif,24.6,20.7,863.5137134884025,1228.8612832182212,not suitable
kharif,29.6,20.3,1131.9948559824782,1304.5565476000086,suitable
pre-kharif,34.1,19.4,1109.1674994101625,980.6310368225693,not suitable
rabi,23.4,22.8,932.2834938892735,1051.5097307249857,not suitable
pre-kharif,27.4,23.0,944.6899847629275,1267.437175431247,not suitable
pre-kharif,30.0,18.6,1057.440064363809,1438.300436261504,not suitable
kharif,33.0,25.6,1043.6451630135616,1348.4730947582543,not suitable
pre-kharif,28.4,23.4,969.5421073625754,1322.2298203456216,not suitable
kharif,27.2,20.5,1043.1524829582152,1500.2942975573444,not suitable
pre-kharif,29.5,23.8,1017.1058665241274,1187.7218281767482,not suitable
kharif,25.7,24.8,837.0525329401197,1423.5053920743612,not suitable
pre-kharif,21.2,24.4,816.2585095356598,818.0203602075088,not suitable
pre-kharif,28.5,23.9,1002.5140200352783,921.4753657539989,not suitable
pre-kharif,35.3,22.3,1300.082379142442,1042.8790549587784,not suitable
rabi,27.5,21.1,1099.098618734747,836.4370862824865,not suitable
rabi,25.8,20.2,1064.684420279008,780.1509778935191,not suitable
pre-kharif,31.4,22.2,1003.6281458800497,881.1848932232867,not suitable
rabi,24.3,19.7,979.4921215335811,806.6472954105406,not suitable
kharif,29.3,23.1,1002.5694080677615,1201.7588899897205,not suitable
rabi,23.7,19.3,820.5440658676958,977.1551475148036,not suitable
kharif,27.3,21.1,1003.6733451850689,1139.1089271995843,suitable
kharif,30.6,22.0,1054.9305982890135,1583.075978946237,not suitable
pre-kharif,23.0,22.2,641.1383853717791,1122.3684393408255,not suitable
kharif,25.1,19.4,906.163196538683,1083.0159407002411,not suitable
rabi,21.8,20.8,809.1474175346716,927.4448164132633,not suitable
kharif,26.4,22.9,947.8376758474566,1233.866083644659,not suitable
pre-kharif,33.6,27.1,1221.7071810243226,1154.9963937226805,not suitable
pre-kharif,33.2,23.7,1148.9943675063134,1113.2214424906886,not suitable
rabi,25.0,22.1,999.2014849079821,797.5536852720817,not suitable
kharif,27.9,24.3,1009.1422141503275,1400.4807771087576,not suitable
kharif,25.4,19.8,909.6357288470092,1570.5911869097151,not suitable
rabi,28.2,18.9,1159.8641285395315,564.1011772064902,not suitable
pre-kharif,29.1,22.9,952.419997989734,1227.5581115016546,not suitable
kharif,27.6,21.4,1013.3626547126004,1271.8598046045347,suitable
rabi,23.7,19.7,900.0641162019019,506.815904750225,not suitable
kharif,28.7,22.0,1055.5620555237454,1304.1079259059463,suitable
pre-kharif,32.2,20.0,1076.9466318337622,834.5035826310447,not suitable
kharif,28.3,21.6,1058.4495941963037,1175.154422042162,suitable
rabi,26.6,19.6,1130.6706855496698,834.5246080377605,not suitable
pre-kharif,26.6,22.5,802.2088355742419,1205.1038439946196,not suitable
rabi,23.2,19.3,914.3502341068064,641.0627944663822,not suitable
rabi,22.3,19.3,869.6911823072288,724.4795193705177,not suitable
pre-kharif,28.7,21.0,851.9427990134844,870.1156979516678,not suitable
rabi,26.1,18.8,1129.6477659246139,766.6727662473386,not suitable
kharif,30.9,23.8,1083.3617823153188,659.5659151301978,not suitable
kharif,25.8,21.8,878.2530484819181,1138.4346330901474,not suitable
rabi,30.4,20.0,1296.0563003412192,1180.80625381898,suitable
rabi,25.3,20.5,1004.4674748823278,818.5680817029207,not suitable
pre-kharif,34.8,23.7,1147.928554747035,828.4596129241926,not suitable
kharif,28.2,23.9,1126.474266296023,1192.1911585676676,not suitable
kharif,26.4,21.7,947.3503209651764,1419.7850433796177,not suitable
kharif,28.9,22.2,1049.8541186407667,1236.563511034422,suitable
kharif,28.9,22.4,1121.135101529846,1445.1320168752147,suitable
pre-kharif,29.7,22.1,992.6927311430704,1112.2925289522868,not suitable
kharif,25.9,22.6,864.0272837885232,1277.1766553496914,not suitable
kharif,26.2,21.3,954.3686477409299,1110.0678913459294,not suitable
pre-kharif,23.5,20.7,595.0261652879349,1275.2914139301952,not suitable
rabi,24.3,19.5,926.9387601032665,915.6254438458054,not suitable
rabi,23.8,17.5,950.123399472038,879.377573179671,not suitable
kharif,30.6,21.9,1024.656438694349,1487.617195811357,suitable
pre-kharif,29.7,22.1,957.1805202346253,1653.7869930422148,not suitable
kharif,28.3,21.0,1056.66961824167,1116.9434253284396,not suitable
pre-kharif,30.1,21.0,949.9290768005776,1004.1694729206239,not suitable
pre-kharif,33.6,21.9,1165.6473086066455,1063.995078267486,not suitable
rabi,30.0,19.6,1156.3200645039537,508.0133940355424,not suitable
pre-kharif,31.2,20.1,909.3288858295539,1027.6610385397423,not suitable
pre-kharif,28.4,22.9,956.957058020987,798.3643720015904,not suitable
pre-kharif,32.0,22.6,1093.1003520766858,779.9511191731116,not suitable
pre-kharif,29.7,20.7,1074.73881191063,984.3584440084029,not suitable
pre-kharif,28.2,20.7,856.4083133857008,1016.099591166315,not suitable
rabi,25.5,20.0,1002.7820383765193,742.2656203585724,not suitable
pre-kharif,34.6,21.9,1168.4689829106464,1002.2690460710833,not suitable
pre-kharif,30.9,23.1,1029.2379575052803,1144.7889796013608,not suitable
pre-kharif,29.7,20.5,1012.6509476449444,957.8200640520283,not suitable
rabi,22.7,22.0,900.8471613986526,636.4183044284491,not suitable
kharif,27.3,20.8,1017.9402236502178,1212.7945524886286,suitable
kharif,28.3,21.3,1045.1847398111363,1270.387615178069,suitable
rabi,25.0,20.2,1092.8320640651941,1105.9525823990905,not suitable
kharif,29.8,20.2,1059.873791269566,1459.9780670006228,suitable
kharif,26.5,20.4,995.927565800741,1223.3781598981416,not suitable
pre-kharif,29.8,21.5,1028.5369775865554,1119.1795098872146,not suitable
kharif,25.8,22.6,822.0221411745842,1168.166424640578,not suitable
kharif,26.0,20.7,851.711646821501,1324.6314029216462,not suitable
kharif,28.5,19.7,1034.3662862013744,1268.2980857514976,not suitable
pre-kharif,26.9,23.7,818.0442168508788,971.4967519888503,not suitable
kharif,26.0,20.7,842.2786337153941,1231.7483464026468,not suitable
pre-kharif,27.6,23.0,938.0043601079515,1440.0412980920999,not suitable
pre-kharif,29.9,21.6,1023.8447467996652,1016.2737433990812,not suitable
kharif,28.5,22.1,1016.6860148332497,1332.8817719632607,suitable
rabi,25.9,20.7,1045.447655874161,568.7780489643848,not suitable
kharif,30.8,20.4,1019.6261318594236,1131.436176130591,suitable
kharif,27.7,21.9,921.9301181878943,1065.7623406372538,not suitable
pre-kharif,30.1,23.2,932.543712390817,1597.0281922052382,not suitable
pre-kharif,29.2,25.3,1212.182648371167,1072.9397576443755,not suitable
pre-kharif,30.1,22.5,1092.1968930291353,958.1648542666742,not suitable
kharif,26.7,21.4,980.3522055535741,1663.861016721961,not suitable
pre-kharif,31.7,19.4,1163.5302982006883,835.3624342993576,not suitable
pre-kharif,30.5,20.5,1048.0280652687368,749.3285689561073,not suitable
rabi,26.8,19.7,1066.5386663541374,739.3025407874557,not suitable
pre-kharif,32.6,23.1,1167.0393150072905,820.1332459373074,not suitable
kharif,31.8,22.6,1162.234108509494,1315.7222268193693,suitable
kharif,30.1,21.2,1085.847196377664,1326.3914489140075,suitable
kharif,26.4,23.6,976.6206395921884,1187.8378485951962,not suitable
kharif,27.9,23.4,1039.6855208093825,1441.875793477557,not suitable
kharif,28.1,21.3,978.4411565939537,1222.3903840063197,not suitable
pre-kharif,31.2,20.5,1012.8216411822291,838.6840171797222,not suitable
rabi,29.7,21.6,1273.5362502120677,761.8314539573205,not suitable
rabi,28.6,18.5,1188.8797163084303,664.9865272530512,not suitable
pre-kharif,29.9,21.7,961.5308498230868,1082.1653678338505,not suitable
pre-kharif,29.9,20.9,1014.0019350488676,900.1147046101152,not suitable
rabi,26.4,20.1,1061.2245938792669,815.359186609289,not suitable
kharif,29.0,21.9,1027.2912344942229,942.5990098941451,not suitable
kharif,31.5,24.5,1128.6699550350145,1217.6677399399869,not suitable
kharif,28.4,20.4,1001.1000363981613,1258.4660072587362,suitable
pre-kharif,26.6,21.1,903.972392313971,1038.0930357154925,not suitable
kharif,28.5,21.7,1032.5228970393748,1274.7361718993106,suitable
kharif,29.8,21.4,1028.441409554622,1270.48838327012,suitable
pre-kharif,32.0,23.1,1215.3329537201494,1292.2639400687058,not suitable
kharif,30.1,21.2,1156.1086182810286,1206.7744295413802,suitable
rabi,25.4,21.2,974.4683093302052,793.6833659651633,not suitable
kharif,29.9,19.1,1138.5575045464934,1193.3973340526134,not suitable
pre-kharif,29.7,22.4,1043.0603870414734,982.5916370489886,not suitable
kharif,30.0,22.5,1066.9867548761567,1256.0628550291465,suitable
rabi,25.8,21.3,986.2244932036308,824.8345218349626,not suitable
rabi,22.9,23.0,937.0531909863339,879.0386321629389,not suitable
kharif,24.5,22.0,864.8291270376292,1075.1945683759066,not suitable
pre-kharif,28.9,25.0,866.1794180979442,1515.6302206545533,not suitable
rabi,27.0,18.8,1213.611121519989,836.3233027251506,not suitable
kharif,27.4,23.2,878.5447856757203,1037.1616184452628,not suitable
pre-kharif,32.9,20.6,1127.6056370038116,790.4426325440119,not suitable
kharif,29.6,19.5,1150.0514820627036,1314.791843861101,not suitable
kharif,29.6,21.4,1020.4736203251069,1317.3246555448331,suitable
kharif,29.2,20.3,1035.8500451260245,1438.8347176941083,suitable
pre-kharif,25.2,24.5,926.3934619135798,970.3322797747301,not suitable
kharif,32.5,19.5,1196.008396789921,1262.22490251347,not suitable
rabi,23.8,20.9,1050.2176270638788,859.1564398793905,not suitable
rabi,30.8,24.1,1094.254703591984,985.5022490865347,not suitable
rabi,29.6,20.8,1179.826470393251,587.1612997479092,not suitable
rabi,26.7,22.1,991.5691080913482,912.1965164334697,not suitable
pre-kharif,27.5,23.6,925.9061690862961,897.7509526512833,not suitable
kharif,25.5,20.9,919.5771791135116,1132.7383814489049,not suitable
kharif,30.7,20.7,1139.4084958331568,1039.3119032767,not suitable
